0 -1554.09999372 3152.74452374 901.474283569 -499.504440966 -304.191014334 -1197.35044232 -1765.08046615 518.913695938 675.288070367 937.704835649 1475.56033285 209.774274258 -786.043297949 -780.099365363 -1049.76528188 -509.356949013 729.198877162 862.908122081 765.434050246 453.190569379 -482.696921333 -970.786272632 -779.228250654 -489.725560353 170.402226346 753.363862841 618.865612189 221.820736113 -285.699752866 -825.527716885 -865.578903774 -461.657721294 5.64940658589 453.787695012 569.824067762 225.90497855 -232.91674694 -608.152206266 -756.03388007 -505.446932405 -55.8915433293 292.330010221 420.211461958 234.561209064 -167.165443651 -507.262228744 -631.605132585 -492.651834844 -140.180988121 195.830416913 323.279670107 214.368770595 -77.2124421696 -369.649430411 -476.592176715 -358.781313451 -68.9632036656 240.163031419 386.037789274 301.584113442 66.3558216637 -203.540307329 -358.247697501 -304.300111499 -104.433985191 128.944522996 268.319956103 225.862420877 37.7899009217 -182.615776522 -326.746332654 -317.514986983 -166.721424313 24.8461574675 147.473448415 133.576829596 -9.61158446332 -200.488176379 -335.757421155 -349.655561995 -235.402820997 -67.5560774579 60.6482282957 84.3824638441 -8.71178873187 -157.676190386 -277.181547669 -305.534337407 -230.711874228 -96.3528440171 16.1011886995 46.4633029392 -16.6308143293 -135.782420224 -242.22034296 -276.86712352 -224.152062312 -116.970530742 -15.4317864361 23.7521716365 
0 -1545.50947209 3164.87325361 912.039563418 -495.161202594 -312.333242766 -1201.37007577 -1773.38220758 517.970908567 678.852348741 946.357931506 1480.98606778 212.349541953 -788.212115834 -786.936574977 -1054.86410408 -511.508982213 731.690018969 868.682326107 771.203286778 455.244694264 -484.177255363 -975.410684348 -784.356578054 -491.918077255 171.914712451 757.551094601 623.536294591 224.230509986 -286.830526509 -829.165298675 -869.909060734 -464.219133589 6.34859619841 457.029362643 573.653933216 228.30395311 -233.301945051 -610.98685791 -759.605237766 -507.858658125 -55.8296839018 294.731315886 423.40197461 236.737292373 -167.115251946 -509.345555949 -634.6016623 -494.866699321 -140.46845071 197.529756044 325.864085289 216.372727961 -76.8693228207 -371.133319578 -478.969560667 -360.644725282 -69.1925320524 241.657782422 388.487637756 303.67915103 67.0704575522 -204.365074775 -360.007808849 -305.881512159 -104.864268644 129.944690195 270.183800165 227.609432271 38.53818692 -183.169196052 -328.166868944 -318.927553532 -167.29863569 25.4283782031 148.871183097 134.98971495 -8.93915580377 -200.88856182 -336.966647987 -351.010009746 -236.158659935 -67.335004374 61.6506873642 85.5650930187 -8.02131067853 -157.833371104 -278.081459634 -306.64441118 -231.425761841 -96.3025654422 16.8406358488 47.4359140683 -15.9884138552 -135.820451314 -242.896773706 -277.799140432 -224.821059924 -117.031002434 -14.8891867966 24.5584732502 
0 -1536.7180091 3176.32588976 921.160355542 -491.556641224 -320.709430688 -1206.22985607 -1780.83533533 517.734150059 682.403144018 954.82907235 1485.74080073 213.85216711 -790.990332084 -793.886741606 -1059.85821299 -513.136582421 734.448700466 874.157351387 776.40648603 456.538278718 -486.360207071 -980.253763051 -789.355472591 -493.855513906 173.65627341 761.593759508 627.669092829 225.986432817 -288.553663295 -833.134016976 -874.19621762 -466.57062492 7.18959953068 460.185254308 577.074557 230.105934278 -234.227072872 -614.159920451 -763.245522894 -510.140402928 -55.6613095344 297.044625299 426.262456838 238.40483603 -167.575039843 -511.770939538 -637.720494917 -497.036271132 -140.687828516 199.152987535 328.171132358 217.944404973 -76.9855428645 -372.948934047 -481.490068922 -362.50286959 -69.3858221812 243.083144278 390.686231157 305.380613422 67.3568809921 -205.541828302 -361.965543309 -307.524102553 -105.315203957 130.858349198 271.82619215 229.007772859 38.8935246855 -184.061479985 -329.809732072 -320.445888661 -167.932358871 25.9105788186 150.062719882 136.08925343 -8.63024685931 -201.619671489 -338.414195962 -352.499661216 -236.995055666 -67.2156694184 62.4719693445 86.4726426486 -7.66022302201 -158.306847978 -279.228522191 -307.918041384 -232.249432725 -96.3685745645 17.4030342332 48.1544683012 -15.6507231888 -136.16113276 -243.824219826 -278.911480532 -225.621086907 -117.220000724 -14.5191976707 25.1279552929 
0 -1527.4789499 3187.68133211 930.349213582 -487.866983764 -329.086034309 -1211.08949442 -1788.27301362 517.440735829 685.959580657 963.322777001 1490.49959176 215.395482578 -793.736771768 -800.84586843 -1064.85325314 -514.772581992 737.185496216 879.647098997 781.632533433 457.850066611 -488.516660224 -985.086165294 -794.365065218 -495.79970393 175.391573986 765.636066083 631.821363724 227.764681223 -290.26029337 -837.090485515 -878.485000221 -468.932525165 8.02614878813 463.34331574 580.506397423 231.928167085 -235.134585308 -617.323332348 -766.883562314 -512.427572948 -55.4984346972 299.36042035 429.132943455 240.087991524 -168.018032402 -514.185634108 -640.836487492 -499.208082147 -140.910682711 200.777422639 330.486856983 219.52960188 -77.0871325661 -374.753642487 -484.006342932 -364.361572673 -69.580483383 244.510534524 392.892909296 307.095467503 67.6576570356 -206.706768708 -363.916425955 -309.164993074 -105.765732589 131.77471882 273.475563367 230.417472797 39.2618728026 -184.942753769 -331.44549415 -321.961113792 -168.564863565 26.3954659258 151.26048739 137.198542469 -8.30987806627 -202.340404467 -339.854611758 -353.985554724 -237.829748797 -67.0939325875 63.2984467738 87.3884712298 -7.28891195306 -158.770479268 -280.368100454 -309.18705836 -233.07029008 -96.4316521804 17.9704302773 48.8806613542 -15.3036808427 -136.492488442 -244.744057938 -280.018627482 -226.417627455 -117.405585866 -14.1443311381 25.7045044164 
0 -1517.81048114 3198.9204994 939.555438778 -484.120320515 -337.471439714 -1215.97780982 -1795.66701941 517.116264941 689.521436969 971.832268274 1495.24055987 216.942245679 -796.473494683 -807.817510331 -1069.84592618 -516.399104938 739.910390257 885.141364152 786.861903278 459.154183842 -490.671314959 -989.915945695 -799.380733715 -497.741875542 177.128606219 769.673468701 635.974660885 229.542643986 -291.970938737 -841.046514426 -882.774092669 -471.297432161 8.86323098035 466.500765918 583.935587859 233.750036483 -236.043287151 -620.48896546 -770.521923124 -514.715672464 -55.3372317334 301.675796065 432.002192823 241.769280077 -168.46196703 -516.601643203 -643.953988665 -501.380604549 -141.134580151 202.4005751 332.801797672 221.113449211 -77.1900186138 -376.559067202 -486.523459075 -366.220697323 -69.7752437512 245.93764655 395.099102863 308.810155196 67.9579441959 -207.872188165 -365.867430515 -310.806359418 -106.216559509 132.690865282 275.124346875 231.826532526 39.6296187267 -185.824821809 -333.08194922 -323.476950431 -169.19809859 26.8796335197 152.457427736 138.306802541 -7.99062343861 -203.06226244 -341.296217859 -355.472426198 -238.665525127 -66.9732663971 64.1239166855 88.3031209537 -6.91875872355 -159.235248057 -281.508808962 -310.457169213 -233.892142805 -96.4957889972 18.5367527145 49.605751768 -14.9578123044 -136.825015173 -245.665024728 -281.126864288 -227.215227851 -117.592184308 -13.7705162335 26.2799694664 
0 -1507.71445655 3210.04282268 948.779401288 -480.316009159 -345.865175621 -1220.8941816 -1803.01813786 516.759780825 693.088856032 980.35768814 1499.96452864 218.49370523 -799.199806032 -814.801512874 -1074.83640638 -518.016753552 742.623057028 890.640514332 792.09524395 460.451524747 -492.823358472 -994.742853589 -804.402645688 -499.682345754 178.867100346 773.706136561 640.129610086 231.321078298 -293.684909881 -845.001726673 -887.063561133 -473.665608568 9.70067197342 469.657703587 587.362603912 235.572234467 -236.952552269 -623.65643219 -774.160539338 -517.004868224 -55.177834361 303.990851429 434.870587024 243.449290885 -168.906253571 -519.018574375 -647.072867479 -503.553905114 -141.359609913 204.022529053 335.116281781 222.696448198 -77.293669001 -378.364823458 -489.04125706 -368.080255006 -69.9701498064 247.364562141 397.305105012 310.525136997 68.2582431856 -209.03767781 -367.818330117 -312.448135953 -106.667664579 133.606887846 276.77280114 233.235358234 39.9972193925 -186.707291464 -334.718842938 -324.993281917 -169.832004308 27.363194132 153.653778218 139.414396129 -7.67206303591 -203.784864808 -342.738743579 -356.960125486 -239.502299357 -66.8535592513 64.9485857583 89.2169084084 -6.54938299069 -159.70079071 -282.650365688 -311.728191362 -234.714870693 -96.5608560521 19.1022028365 50.330031298 -14.6127669888 -137.158365221 -246.586833851 -282.235987845 -228.013742884 -117.779652739 -13.397557018 26.8546220704 
0 -1497.19365599 3221.04717005 958.019802396 -476.454389144 -354.267095967 -1225.83897972 -1810.3261825 516.371222623 696.661979409 988.898951793 1504.67158338 220.049822877 -801.915792087 -821.797849652 -1079.82475817 -519.625510905 745.323526478 896.144572633 797.332535188 461.742093694 -494.972841501 -999.566929172 -809.430810541 -501.621126641 180.607067021 777.734090388 644.286205757 233.099960045 -295.402232072 -848.956163699 -891.353431335 -476.037059233 10.5384736526 472.814136552 590.787448036 237.394741488 -237.862409642 -626.825762668 -777.799439109 -519.295171896 -55.0202408823 306.305589096 437.738123791 245.128010653 -169.350918753 -521.436456622 -650.193148139 -505.727999128 -141.585775199 205.643286087 337.430312501 224.278587409 -77.3981046182 -380.170933577 -491.559756658 -369.940254172 -70.1652031972 248.791285904 399.510916025 312.240406259 68.5585401793 -210.203257778 -369.769143246 -314.090334385 -107.119051893 134.522786025 278.420925314 234.643942579 40.3646600007 -187.590181466 -336.356194151 -326.510122554 -170.466588766 27.8461436487 154.849533756 140.521313996 -7.35421253881 -204.508231446 -344.182209338 -358.448668772 -240.340083227 -66.7348189391 65.772447387 90.1298239854 -6.18079850105 -160.167125531 -283.792789373 -313.000141855 -235.538486271 -96.6268621701 19.6667728135 51.0534900225 -14.268558715 -137.492555582 -247.509503564 -283.346014511 -228.813185721 -117.968001035 -13.0254620791 27.4284524149 
0 -1486.25093544 3231.932433 967.27539563 -472.535777742 -362.677045421 -1230.81253635 -1817.59100364 515.950500583 700.240949166 997.455981728 1509.36183455 221.610603315 -804.621513042 -828.806489846 -1084.81104998 -521.225381503 748.011817233 901.653573551 802.573779156 463.025925069 -497.119785878 -1004.38820305 -814.465243057 -503.558240841 182.348507398 781.757356138 648.444463438 234.879291313 -297.122906522 -852.909853063 -895.643730589 -478.411797796 11.3766318803 475.97007572 594.210138639 239.217561839 -238.772866271 -629.996973027 -781.438647619 -521.586600535 -54.8644541955 308.62001495 440.604813791 246.805446319 -169.795968625 -523.855304841 -653.314849751 -507.902903769 -141.813082177 207.26285057 339.743903829 225.859872651 -77.5033277931 -381.977406205 -494.078971666 -371.800703505 -70.360407118 250.217825062 401.716546102 313.955972035 68.8588386281 -211.368933828 -371.719880212 -315.732963888 -107.570724784 135.438562683 280.068727284 236.052292117 40.7319415885 -188.473496757 -337.994012585 -328.027482317 -171.101857797 28.3284818492 156.044697407 141.627559382 -7.03707301242 -205.232368816 -345.626625835 -359.93806677 -241.178885292 -66.6170492751 66.5955021132 91.0418690243 -5.81300578607 -160.634258026 -284.936088703 -314.2730311 -236.362997679 -96.6938115932 20.230461817 51.7761281356 -13.9251890852 -137.827591035 -248.433041944 -284.456953331 -229.61356427 -118.157233975 -12.6542331616 28.0014601211 
0 -1474.88926139 3242.69750898 976.54493114 -468.560503885 -371.094871492 -1235.8151805 -1824.81245447 515.4975272 703.825908149 1006.02870009 1514.03539293 223.176049822 -807.317030677 -835.827402807 -1089.79535061 -522.816369796 750.687949199 907.167551393 807.818977536 464.303052676 -499.264214713 -1009.20670673 -819.505958004 -505.493710954 184.091422966 785.77596015 652.604398183 236.65907339 -298.846935277 -856.862823268 -899.934486587 -480.789837722 12.2151427037 479.12553213 597.630693948 241.040699096 -239.68392999 -633.170080106 -785.078190527 -523.879171244 -54.7104770131 310.93413492 443.47066748 248.48160429 -170.241410005 -526.275134623 -656.437991869 -510.078636385 -142.041536957 208.88122691 342.057069472 227.440309292 -77.6093414851 -383.784250576 -496.598916299 -373.661611879 -70.55576473 251.644186881 403.922005356 315.671842983 69.1591414249 -212.534712314 -373.670551781 -317.376033862 -108.022686652 136.354220641 281.716214787 237.460413053 41.0990646825 -189.357242816 -339.632308423 -329.545371462 -171.737817369 28.8102084106 157.239272042 142.733135194 -6.72064599946 -205.957283912 -347.072004241 -361.428330569 -242.018714303 -66.5002542094 67.4177502895 91.9530445603 -5.44600580889 -161.102194185 -286.080272824 -315.546869853 -237.188413296 -96.7617087419 20.7932688134 52.4979455347 -13.5826601031 -138.163476815 -249.357457506 -285.568813713 -230.414886705 -118.347356547 -12.2838722255 28.5736445249 
0 -1463.11170618 3253.3413025 985.827157969 -464.528906897 -379.520424076 -1240.84723686 -1831.99039228 515.012216172 707.416999949 1014.61702894 1518.69237039 224.746165747 -810.00240741 -842.860557904 -1094.77772937 -524.398480903 753.35194313 912.686540663 813.068132291 465.573510759 -501.40615138 -1014.02247227 -824.552970315 -507.427559901 185.835815224 789.789929306 656.76602528 238.439307675 -300.574320379 -860.815103253 -904.225727434 -483.171192602 13.0540021436 482.280517052 601.049132536 242.864156941 -240.595608709 -636.345100952 -788.718093851 -526.172901351 -54.5583120256 313.247955076 446.335695542 250.156491138 -170.687249768 -528.695961758 -659.562594302 -512.255214546 -142.271145695 210.498419644 344.36982321 229.019902855 -77.7161486414 -385.591476029 -499.119604971 -375.52298836 -70.7512792155 253.07037875 406.127304144 317.388027907 69.4594515026 -213.700599679 -375.621168881 -319.019553836 -108.474940943 137.269762789 283.363395703 238.868311717 41.4660298469 -190.241425186 -341.271091978 -331.063800371 -172.37447351 29.2913230392 158.433260619 143.838044426 -6.40493301445 -206.68298379 -348.51835585 -362.919471432 -242.859579096 -66.3844376902 68.2391923239 92.8633517003 -5.07979950729 -161.570940038 -287.225350977 -316.821668982 -238.014741587 -96.8305580562 21.3551928047 53.2189421677 -13.2409737506 -138.500218189 -250.282758849 -286.681605166 -231.217161277 -118.538373768 -11.9143812109 29.1450050024 
